Book Id,Title,Author,isbn,isbn13,publication_date,publisher,genres
35124,Mid-Flinx (Pip & Flinx #7),Alan Dean Foster,345406443,9780345406446,9/1/1996,Del Rey Books,Science Fiction/Fantasy/Fiction/Science Fiction Fantasy/Adventure/Space: Space Opera/Science Fiction: Aliens/Young Adult/Space/Mystery
35125,Alien,Alan Dean Foster,2290011150,9782290011157,3/29/1979,Grand Central Publishing,Science Fiction/Horror/Fiction/Science Fiction: Aliens/Thriller/Audiobook/Science Fiction Fantasy/Fantasy/Novels/Media Tie In
35126,The Chronicles of Riddick,Alan Dean Foster,345468392,9780345468390,12/18/2007,Del Rey Books,Science Fiction/Fiction/Fantasy/Media Tie In/Science Fiction Fantasy/Speculative Fiction/Culture: Film/Action
35128,With Friends Like These...,Alan Dean Foster,345323904,9780345323903,11/12/1977,Del Rey,Science Fiction/Short Stories/Fiction/Fantasy/Anthologies/Science Fiction Fantasy/Anthologies: Collections/Humor/Sci Fi Fantasy
35134,Nor Crystal Tears (Humanx Commonwealth  #9),Alan Dean Foster,727845640,9780727845641,2/1/1994,Severn House Publishers,Science Fiction/Fiction/Science Fiction Fantasy/Fantasy/Space: Space Opera/Science Fiction: Aliens/Speculative Fiction/Space/Anthologies: Collections
35138,The Hour of the Gate (Spellsinger  #2),Alan Dean Foster,743498291,9780743498296,1/1/2005,iBooks,Fantasy/Fiction/Science Fiction Fantasy/Humor/Science Fiction/Fantasy: High Fantasy/Humor: Comedy/Fantasy: Magic/Adventure/Fantasy: Epic Fantasy
35148,Betcha Can't Read Just One,Alan Dean Foster/George Alec Effinger/Jack McDevitt/Nina Kiriki Hoffman/Mike Resnick/R.A. Lafferty/Tobias Grace/Laura Resnick/Margaret Ball/Ron Goulart/Mel Gilden/Edward Wellen/Wolfgang Jeschke/Greg Costikyan/Esther M. Friesner/Steve Rasnic Tem,441248837,9780441248834,12/1/1993,Ace,Fantasy;Anthologies;Fiction
35149,Star Wars: The Approaching Storm,Alan Dean Foster,345443004,9780345443007,12/1/2002,Del Rey Books,Media Tie In: Star Wars/Science Fiction/Fiction/Fantasy/Space: Space Opera/Adventure/Novels/War/Space/Audiobook
35159,Chorus Skating (Spellsinger  #8),Alan Dean Foster,446362379,9780446362375,10/1/1994,Aspect,Fantasy/Fiction/Science Fiction Fantasy/Humor/Fantasy: Low Fantasy/Science Fiction
35163,Star Trek: Logs Five and Six (Star Trek: Log  #5-6),Alan Dean Foster,345495837,9780345495839,9/5/2006,Del Rey Books,Media Tie In: Star Trek/Science Fiction
35165,Star Trek: Logs 7-10,Alan Dean Foster,671854054,9780671854058,6/1/1995,Pocket Books,Media Tie In: Star Trek
35166,The Hand of Dinotopia,Alan Dean Foster/James Gurney,60518510,9780060518516,12/1/2002,Avon Books,Fantasy/Fiction/Animals: Dinosaurs/Adventure/Science Fiction/Young Adult/Childrens/Science Fiction Fantasy/Young Adult: Young Adult Fantasy/Science Fiction: Alternate History
35178,Interlopers,Alan Dean Foster,044100847X,9780441008476,5/1/2001,Ace,Science Fiction;Fantasy;Fiction;Science Fiction Fantasy;Horror;Audiobook
35180,Alien Nation,Alan Dean Foster,446352640,9780446352642,7/1/1988,Warner Books,Science Fiction;Fiction;Mystery;Media Tie In;Speculative Fiction
35183,Phylogenesis (Founding of the Commonwealth  #1),Alan Dean Foster,345418611,9780345418616,7/5/2000,Del Rey Books,Science Fiction/Fiction/Fantasy/Space: Space Opera/Science Fiction Fantasy/Science Fiction: Aliens/Adventure/Space/Astronomy: Planets/Adult
35206,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,143039849,9780143039846,10/31/2006,Penguin Classics,Short Stories/Fiction/Cultural: Japan/Asian Literature: Japanese Literature/Classics/Literature/Historical: Historical Fiction/Cultural: Asia/Literature: 20th Century/Literature: Asian Literature
35210,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,007141858X,9780071418584,10/10/2003,Contemporary Books,Self Help/Nonfiction/Language: Communication/Psychology/Business/Self Help: Personal Development/Relationships/Audiobook/Social/Leadership
35218,There Was a Cold Lady Who Swallowed Some Snow!,Lucille Colandro/Jared Lee/Skip Hinnant,439895561,9780439895569,8/13/2006,Scholastic Audio Books,Childrens: Picture Books/Childrens/Fiction/Holiday: Christmas/Humor/Childrens: Storytime/Holiday/Poetry/Academic: School/Childrens: 2nd Grade
35219,The Red Badge of Courage & The Veteran,Stephen Crane/Shelby Foote,679783202,9780679783206,9/12/2000,Modern Library,Classics/Fiction/Historical: Historical Fiction/Military History: Civil War/War/Literature/Novels/North American Hi...: American History/Anthologies: Collections/War: Military Fiction
35223,The Red Badge of Courage and Four Stories,Stephen Crane/James Dickey,451526473,9780451526472,2/1/1997,Signet Classics,Classics/Fiction/Historical: Historical Fiction/Literature/Short Stories/Young Adult/Literature: American/War/Historical/Literature: 19th Century
35226,The Red Badge of Courage (Classic Starts),Oliver Ho/Jamel Akib/Arthur Pober/Stephen Crane,1402726635,9781402726637,3/28/2006,Sterling,Classics/Fiction/Historical: Historical Fiction/War/Military History: Civil War/Literature: American/Young Adult/Childrens/Classics: Classic Literature/North American Hi...: American History
35228,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),Robert Jordan/Charles Keegan,765348446,9780765348449,1/5/2004,Starscape,Fantasy/Fiction/Fantasy: Epic Fantasy/Fantasy: High Fantasy/Adventure/Young Adult/The United States Of America/Adult/Audiobook/European Literature: German Literature
35231,Lord of Chaos (The Wheel of Time  #6),Robert Jordan,812513754,9780812513752,11/15/1995,Tor Books,Fantasy/Fiction/Fantasy: Epic Fantasy/Fantasy: High Fantasy/Science Fiction Fantasy/Audiobook/Epic/Adventure/Fantasy: Magic/Adult
35234,Crossroads of Twilight (Wheel of Time  #10),Robert Jordan,1841491837,9781841491837,11/6/2003,Orbit,Fantasy/Fiction/Fantasy: Epic Fantasy/Fantasy: High Fantasy/Science Fiction Fantasy/Audiobook/Epic/Adventure/Fantasy: Magic/Adult
35244,Frankenstein (SparkNotes Literature Guide),SparkNotes/Mary Wollstonecraft Shelley,1586633570,9781586633578,1/10/2002,SparkNotes,LITERARY CRITICISM
35246,Mary Shelley‘s Frankenstein,Mary Wollstonecraft Shelley/Anca Munteanu,764587269,9780764587269,4/15/2001,Cliffs Notes,Classics/Fiction/Horror/Science Fiction/Gothic/Fantasy/Academic: School/Literature/Novels/Academic: Read For School
35248,Essential Monster of Frankenstein  Vol. 1,Gary Friedrich/Doug Moench/John Buscema/Mike Ploog/Val Mayerick,785116346,9780785116349,10/20/2004,Marvel Comics,Sequential Art: Comics/Sequential Art: Graphic Novels/Horror/Superheroes: Marvel/Horror: Victor Frankenstein/Fiction/Fantasy
35249,Frankenstein,Mary Wollstonecraft Shelley,074325578X,9780743255783,1/1/2004,Kaplan Publishing,Classics/Fiction/Horror/Science Fiction/Gothic/Fantasy/Academic: School/Literature/Novels/Academic: Read For School
35252,Frankenstein,Mary Wollstonecraft Shelley,1419542249,9781419542244,10/30/2006,Kaplan,Classics/Fiction/Horror/Science Fiction/Gothic/Fantasy/Academic: School/Literature/Novels/Academic: Read For School
35254,The Memoirs of Elizabeth Frankenstein,Theodore Roszak,553576372,9780553576375,10/1/1996,Bantam,Fiction/Historical: Historical Fiction/Fantasy/Science Fiction/Horror/Horror: Victor Frankenstein/Historical
35255,The Essential Frankenstein,Mary Wollstonecraft Shelley/Leonard Wolf/Christopher H. Bing,452269687,9780452269682,10/1/1993,Plume,Classics/Fiction/Horror/Science Fiction/Gothic/Fantasy/Academic: School/Literature/Novels/Academic: Read For School
35258,Father of Frankenstein,Christopher Bram,452273374,9780452273375,4/1/1996,Plume,Fiction/LGBT/LGBT: Gay/Historical: Historical Fiction/LGBT: Queer/Historical/Culture: Film/Literature/Novels/Literature: American
35261,Frankenstein,Mary Wollstonecraft Shelley,076660828X,9780766608283,7/30/2004,Modern Publishing,Classics/Fiction/Horror/Science Fiction/Gothic/Fantasy/Academic: School/Literature/Novels/Academic: Read For School
35268,The Walrus Was Paul: The Great Beatle Death Clues,R. Gary Patterson/Jay Fox,684850621,9780684850627,10/29/1998,Touchstone,Music/Nonfiction/Pseudoscience: Conspiracy Theories/Biography/Music: Rock N Roll/Biography Memoir/Culture: Pop Culture
35270,Harpo Speaks!,Harpo Marx/Rowland Barber,879100362,9780879100360,7/1/2004,Limelight Editions,Biography/Nonfiction/Humor/Culture: Film/Autobiography: Memoir/Biography: Autobiography/Biography Memoir/History/Humor: Comedy/Media Tie In
35273,Groucho  Harpo  Chico  and Sometimes Zeppo: A History of the Marx Brothers and a Satire on the Rest of the World,Joe Adamson,671470728,9780671470722,1/1/1983,Simon & Schuster,Biography/Culture: Film/Humor/Nonfiction/Humor: Comedy/History/Media Tie In
35283,Topsail Island: Mayberry by the Sea,Ray McAllister/Vicki McAllister,895873311,9780895873316,7/1/2006,John F. Blair  Publisher,Nonfiction/History/Travel/Environment: Nature
35287,Take on Me (Secret Lives of Daytime Divas  #1),Sarah Mayberry,373793189,9780373793181,2/27/2007,Harlequin Blaze,Romance/Romance: Contemporary Romance/Contemporary/Category Romance: Harlequin/Harlequin: Harlequin Blaze/Romance: Category Romance/Romance: M F Romance/Adult/Womens Fiction: Chick Lit/Harlequin: Hqn
35288,All Over You (Secret Lives of Daytime Divas  #2),Sarah Mayberry,373793243,9780373793242,3/27/2007,Harlequin Blaze,Romance/Romance: Contemporary Romance/Contemporary/Category Romance: Harlequin/Harlequin: Harlequin Blaze/Romance: Category Romance/Audiobook/Harlequin: Harlequin Romance/Womens Fiction: Chick Lit/Adult
35289,The 33 Strategies of War,Robert Greene/Joost Elffers,670034576,9780670034574,1/19/2006,Viking,Nonfiction/Psychology/History/Business/Philosophy/Self Help/War/Politics/Leadership/Self Help: Personal Development
35291,Jimmy Stewart: A Biography,Marc Eliot,1400052211,9781400052219,11/6/2006,Harmony,Biography/Nonfiction/Culture: Film/Biography Memoir/History/Media Tie In/Unfinished/North American Hi...: American History
35292,Jimmy Stewart: Bomber Pilot,Starr Smith/Walter Cronkite,760328242,9780760328248,11/15/2006,Zenith Press,Biography/Nonfiction/History/War: World War II/Aviation/Military: Military History/War: Military Fiction/Historical/War/North American Hi...: American History
35295,Jimmy Stewart: The Truth Behind the Legend,Michael Munn,1569803102,9781569803103,5/30/2006,Barricade Books,Biography/Nonfiction/Culture: Film/History/Biography Memoir/Adult/Media Tie In/Literature: American/The United States Of America/Autobiography: Memoir
35308,Dirt (Stone Barrington  #2),Stuart Woods,61094234,9780061094231,8/7/1997,HarperTorch,Mystery/Fiction/Thriller/Mystery: Crime/Suspense/Thriller: Mystery Thriller/Mystery: Detective/Audiobook/Mystery: Murder Mystery/Adult
35313,La Ley del Exito,Paramahansa Yogananda,876121512,9780876121511,6/1/1998,Self-Realization Fellowship Publishers,Spirituality/Self Help/Nonfiction/Philosophy/Business/Religion: Hinduism
35324,Incident at Exeter,John G. Fuller,425039293,9780425039298,4/15/1978,Berkley Books (NY),Nonfiction
35329,The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment,Babette Rothschild,393703274,9780393703276,10/17/2000,W. W. Norton  Company,Psychology/Nonfiction/Health: Mental Health/Self Help/Psychology: Counselling/Social Science: Social Work/Health/Science/Medicine: Psychiatry/Neuroscience: Brain
35332,Remember (Redemption  #2),Karen Kingsbury/Gary Smalley,842356290,9780842356299,1/1/2003,Tyndale House Publishers,Christian Fiction/Christian/Fiction/Romance/Romance: Christian Romance/Inspirational/Adult Fiction/Contemporary/Drama/Religion: Faith
35334,A Summer to Remember (Bedwyn Prequels  #2),Mary Balogh,440236630,9780440236634,3/4/2003,Dell,Romance/Romance: Historical Romance/Historical/Historical: Regency/Historical: Historical Fiction/Historical Romance: Regency Romance/Fiction/European Literature: British Literature/Family/Adult
35335,Because I Remember Terror  Father  I Remember You,Sue William Silverman,820321753,9780820321752,9/2/1999,University of Georgia Press,Autobiography: Memoir/Nonfiction/Psychology/Sociology: Abuse/Crime: True Crime/Biography/Mystery: Crime/Biography: Autobiography/Biography Memoir/Drama
35347,The Last Story (Remember Me  #3),Christopher Pike,689854595,9780689854590,9/1/2002,Simon Pulse,Young Adult/Horror/Fiction/Fantasy/Fantasy: Paranormal/Young Adult: Teen/Paranormal: Ghosts/Fantasy: Supernatural/Thriller/Mystery
35348,A Place Where the Sea Remembers,Sandra Benítez,671892673,9780671892678,2/5/1995,Scribner,Fiction/Short Stories/Academic: School/Contemporary/Literature/Novels/Literature: 20th Century/European Literature: Spanish Literature
35349,She Who Remembers (Kwani  #1),Linda Lay Shuler,451211448,9780451211446,8/5/2003,NAL Trade,Historical: Historical Fiction/Fiction/Historical/Fantasy/Historical Fiction: Prehistoric/Romance/History: Prehistory/Adult/Adventure/Native Americans
35350,What the Body Remembers,Shauna Singh Baldwin,385496052,9780385496056,1/16/2001,Anchor,Cultural: India/Fiction/Historical: Historical Fiction/Cultural: Canada/Historical/Cultural: Asia/Literature/Asian Literature: Indian Literature/Literary Fiction/Cultural
35352,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,373078544,9780373078547,4/1/1998,Silhouette,Romance/Romance: Contemporary Romance/Contemporary/Category Romance: Harlequin/Romance: Romantic Suspense/Romance: Category Romance/Westerns/Harlequin: Hqn
35365,Remember When (Foster Saga  #1),Judith McNaught,1416530746,9781416530749,4/25/2006,Pocket Books,Romance/Romance: Contemporary Romance/Contemporary/Romance: Historical Romance/Fiction/Historical/Womens Fiction: Chick Lit/Adult/Historical: Historical Fiction/Family
35368,A Kiss to Remember (Once Upon a Time  #3),Teresa Medeiros,553581856,9780553581850,4/30/2002,Bantam,Romance: Historical Romance/Romance/Historical/Historical: Regency/Historical: Historical Fiction/Fiction/Historical Romance: Regency Romance/European Literature: British Literature/Adult/Fantasy: Fairy Tales
35400,Star Wars: The Complete Visual Dictionary,James Luceno/David West Reynolds/Ryder Windham,756622387,9780756622381,9/25/2006,DK Children,Media Tie In: Star Wars/Reference/Science Fiction/Fiction/Art/Media Tie In/Childrens: Picture Books/Fantasy/Childrens/Science Fiction: Aliens
35402,Star Wars: The Ultimate Visual Guide,Daniel  Wallace/Ryder Windham,756630525,9780756630522,3/19/2007,DK Children,Media Tie In: Star Wars/Reference/Nonfiction/Culture: Film/Art/Sequential Art: Comics/Science Fiction Fantasy/Childrens: Picture Books/Space/Culture: Pop Culture
35404,Star Wars Complete Locations,James Luceno/Kerrie Dougherty/Simon Beecroft/Kristin Lund/Hans Jenssen/Richard Chasemore,756614198,9780756614195,12/31/2005,DK Publishing (Dorling Kindersley),Media Tie In: Star Wars/Science Fiction/Reference/Art/Fiction
35406,Lego Star Wars: Prima Official Game Guide,Michael Littlefield,761554912,9780761554912,9/12/2006,Prima Games,Computers
35407,Star Wars: The New Essential Guide to Alien Species,Ann Margaret Lewis/Helen Keier/Chris Trevas/William O'Connor,034547760X,9780345477606,10/31/2006,Del Rey,Media Tie In: Star Wars/Science Fiction/Reference/Fiction/Art/Science Fiction: Aliens/Media Tie In
35409,Star Wars:  The New Essential Chronology,Daniel  Wallace/Mark Chiarello/Tommy Lee Edwards/John Van Fleet,345449010,9780345449016,10/25/2005,Del Rey,Media Tie In: Star Wars/Science Fiction/Reference/Fiction/Culture: Film/Novels/Fantasy
35412,The Swarm War (Star Wars: Dark Nest  #3),Troy Denning,345463056,9780345463050,12/27/2005,Del Rey Books,Media Tie In: Star Wars/Science Fiction/Fiction/Fantasy/Space: Space Opera/Space/Science Fiction Fantasy/Adventure/War/Novels
35413,Star Wars: Empire  Volume 7: The Wrong Side of the War,Welles Hartley/Davide Fabbri/Christian Dalla Vecchia,1593077092,9781593077099,1/30/2007,Dark Horse Books,Media Tie In: Star Wars/Sequential Art: Graphic Novels/Sequential Art: Comics/Science Fiction/Comics: Comic Book/Fiction/Space
35414,Allegiance (Star Wars),Timothy Zahn,345477383,9780345477385,1/30/2007,Del Rey,Media Tie In: Star Wars/Science Fiction/Fiction/Fantasy/Space: Space Opera/Adventure/Audiobook/Science Fiction Fantasy/Novels/Space
35415,Creating the Worlds of Star Wars: 365 Days,John Knoll/J.W. Rinzler,810959364,9780810959361,10/1/2005,Harry N. Abrams,Media Tie In: Star Wars/Nonfiction/Art/Reference/Culture: Film
35417,Star Wars: Clone Wars  Volume 1: The Defense of Kamino and Other Tales,John Ostrander/W. Haden Blackman,1569719624,9781569719626,9/15/2003,Dark Horse Books,Media Tie In: Star Wars/Sequential Art: Comics/Sequential Art: Graphic Novels/Science Fiction/Comics: Comic Book/Fiction/Graphic Novels Comics/Comics Manga/European Literature: German Literature/Action
35419,The Making of Star Wars (Star Wars:  The Making of  #1),J.W. Rinzler/Peter  Jackson,345494768,9780345494764,4/24/2007,Del Rey,Media Tie In: Star Wars/Nonfiction/Culture: Film/Media Tie In/History/Reference/Culture: Pop Culture/Art/Biography/Science Fiction Fantasy
35421,Star Wars:  The New Essential Guide to Weapons & Technology,W. Haden Blackman,345449037,9780345449030,10/26/2004,Del Rey,Media Tie In: Star Wars/Science Fiction/Reference/Fiction/Childrens/Art
35422,The Star Wars Cookbook II: Darth Malt and More Galactic Recipes,Wesley Martin/Frankie Frankeny,811828034,9780811828031,7/1/2000,Chronicle Books,Food and Drink: Cookbooks/Media Tie In: Star Wars/Food and Drink: Cooking/Nonfiction/Food and Drink: Food/Media Tie In/Childrens
35424,You Can Draw: Star Wars,Bonnie Burton/Matt Busch/Tom Hodges,075662343X,9780756623432,1/15/2007,DK Children,Media Tie In: Star Wars/Art/Nonfiction/Childrens
35425,Star Wars: Empire  Volume 6: In the Shadows of Their Fathers,Thomas Andrews/Scott Allie,1593076274,9781593076276,11/7/2006,Dark Horse Books,Media Tie In: Star Wars/Sequential Art: Graphic Novels/Sequential Art: Comics/Science Fiction/Fiction/Comics: Comic Book/Space
35426,Star Wars:  The New Essential Guide to Vehicles & Vessels,W. Haden Blackman/Ian Fullwood,345449029,9780345449023,9/30/2003,Del Rey,Media Tie In: Star Wars/Reference/Science Fiction/Art
35427,Star Wars: Knights of the Old Republic  Vol. 1: Commencement (Star Wars: Knights of the Old Republic  #1),John Jackson Miller/Travis Charest/Michael Atiyeh/Brian Ching/Travel Foreman,1593076401,9781593076405,12/5/2006,Dark Horse Comics,Media Tie In: Star Wars/Sequential Art: Comics/Sequential Art: Graphic Novels/Science Fiction/Comics: Comic Book/Fiction/Fantasy/Graphic Novels Comics/Adventure/Media Tie In
